FIPS,Population,< 18,African American,American Indian/ Alaskan Native,Asian,Native Hawaiian/ Other Pacific Islander,Hispanic,Non-hispanic white,Household Income,% Free Lunch
37111,45104,21.4,3.9,0.7,0.9,0.1,5.5,89,35627.0,50.0
37113,34074,19.1,1.5,0.7,0.7,0.0,6.7,90,36953.0,52.0
37115,20816,19.5,1.3,0.3,0.4,0.0,2.2,95,36724.0,49.0
37117,24180,21.7,43.1,0.5,0.3,0.1,3.3,52,33305.0,55.0
37119,944373,25.3,30.3,0.8,4.8,0.1,12.4,50,52111.0,46.0
37121,15445,19.0,0.5,0.8,0.3,0.1,4.4,93,35322.0,48.0
37123,27667,24.1,18.7,0.8,1.6,0.0,14.5,64,30684.0,66.0
37125,89352,21.5,13.4,0.9,1.0,0.2,6.1,77,47301.0,37.0
37127,96116,23.5,37.4,0.9,1.0,0.0,6.5,53,43151.0,54.0
37129,206189,19.7,14.6,0.6,1.3,0.1,5.4,77,45890.0,37.0
37131,21893,20.5,57.7,0.6,0.3,0.0,1.5,39,31668.0,67.0
37133,179719,25.1,15.2,0.8,2.1,0.3,10.5,68,45434.0,31.0
37135,135755,20.5,12.0,0.7,7.1,0.1,8.1,71,56792.0,25.0
37137,13197,18.0,20.2,0.7,0.4,0.1,3.2,74,41325.0,51.0
37139,40696,22.2,37.5,0.5,1.3,0.1,4.1,55,40261.0,47.0
37141,53399,22.6,17.7,0.9,0.5,0.1,6.4,74,44171.0,47.0
37143,13487,20.1,24.5,0.3,0.4,0.0,2.3,71,39112.0,51.0
37145,39637,23.0,26.7,0.8,0.4,0.0,4.2,67,42303.0,42.0
37147,171134,22.2,33.8,0.5,1.7,0.1,5.6,57,39713.0,50.0
37149,20256,18.6,4.5,0.5,0.5,0.0,5.8,88,41851.0,44.0
37151,142358,24.3,5.9,1.1,1.0,0.1,10.7,81,40749.0,47.0
37153,46611,24.4,30.4,3.0,1.1,0.1,6.2,58,32932.0,63.0
37155,135517,26.9,24.4,38.6,0.9,0.1,8.4,27,30931.0,74.0
37157,93329,21.8,18.8,0.5,0.5,0.1,5.7,73,36746.0,49.0
37159,138019,23.4,16.0,0.5,1.1,0.1,7.9,74,40267.0,51.0
37161,67538,22.0,10.1,0.3,0.4,0.0,3.7,84,35208.0,49.0
37163,63734,25.3,26.7,3.0,0.5,0.2,16.9,53,36471.0,61.0
37165,35861,24.8,38.5,11.0,0.8,0.0,2.4,46,32999.0,67.0
37167,60626,22.4,11.1,0.4,1.8,0.3,3.8,82,38301.0,43.0
37169,47242,21.6,4.3,0.4,0.3,0.0,2.7,91,42147.0,38.0
37171,73714,23.0,3.8,0.5,0.6,0.1,10.0,85,35269.0,46.0
37173,14043,23.3,1.3,27.0,0.5,0.0,4.2,65,36167.0,44.0
37175,32820,17.5,4.1,0.4,0.5,0.0,2.9,91,41578.0,44.0
37177,4364,18.1,36.7,0.7,2.1,0.0,6.6,53,33430.0,62.0
37179,205463,29.9,11.7,0.6,1.8,0.1,10.7,74,61515.0,27.0
37181,45307,25.1,49.3,0.7,0.5,0.0,7.0,42,33377.0,70.0
37183,929780,25.8,20.4,0.9,5.6,0.1,10.0,62,62436.0,28.0
37185,20861,20.1,51.9,5.4,0.3,0.0,3.4,38,33218.0,69.0
37187,12973,22.5,49.0,0.5,0.3,0.0,3.8,46,33278.0,72.0
37189,51333,13.8,1.9,0.3,1.0,0.0,3.5,92,39168.0,27.0
37191,123697,24.7,31.2,0.7,1.3,0.1,10.1,55,39089.0,52.0
37193,68984,22.0,4.2,0.3,0.4,0.1,5.6,89,34954.0,52.0
37195,81452,24.4,38.7,0.5,0.9,0.1,9.7,49,37166.0,58.0
37197,38279,22.9,3.3,0.6,0.3,0.1,10.0,85,40983.0,42.0
37199,17701,19.9,0.9,0.6,0.2,0.2,4.5,93,36440.0,48.0
38001,2307,18.7,0.4,0.7,0.3,0.2,1.0,96,43836.0,18.0
38003,11056,20.6,0.9,0.8,0.6,0.0,1.2,95,47839.0,26.0
38005,6723,33.4,0.1,53.8,0.2,0.0,1.3,44,38299.0,62.0
38007,816,17.5,0.0,1.0,1.0,0.0,0.9,97,60506.0,5.0
38009,6443,19.6,0.5,2.3,0.3,0.0,1.4,94,52360.0,25.0
38011,3134,21.9,0.2,1.2,0.2,0.0,2.8,96,56721.0,18.0
38013,2033,21.6,0.3,1.1,0.8,0.0,2.2,95,49481.0,17.0
38015,83145,22.4,0.7,4.1,0.5,0.0,1.4,92,57519.0,17.0
38017,152368,21.5,2.3,1.4,2.4,0.1,2.2,90,52444.0,22.0
38019,3939,19.5,0.2,1.0,0.2,0.0,0.9,97,50572.0,25.0
38021,5317,23.2,0.7,0.8,0.4,0.0,2.0,95,47501.0,23.0
38023,2125,16.7,0.4,0.7,0.4,0.0,1.6,96,51219.0,29.0
38025,3720,21.6,0.4,12.3,0.3,0.0,1.7,84,55353.0,19.0
38027,2380,20.3,0.2,2.6,0.3,0.1,2.3,94,43249.0,30.0
38029,3546,20.9,0.2,0.5,0.2,0.0,1.0,97,40749.0,30.0
38031,3341,21.0,0.2,0.6,0.1,0.0,1.0,98,49333.0,17.0
38033,1752,24.7,0.6,0.7,0.1,0.2,2.1,96,44706.0,37.0
38035,66598,19.5,2.0,2.8,1.9,0.1,3.1,88,45541.0,27.0
38037,2337,18.1,0.0,1.2,0.1,0.0,0.4,97,35744.0,38.0
38039,2372,18.3,0.3,0.5,0.2,0.0,0.5,99,45283.0,32.0
38041,2515,19.3,0.4,2.4,0.0,0.2,0.5,95,46793.0,24.0
38043,2414,21.0,0.4,0.8,1.0,0.0,3.3,95,39857.0,34.0
38045,4105,21.1,0.2,0.4,0.1,0.0,0.9,98,52242.0,32.0
38047,1985,21.1,0.2,0.5,0.3,0.0,0.9,98,40760.0,20.0
38049,5505,21.4,0.4,0.7,0.3,0.0,1.7,96,44981.0,28.0
38051,2769,18.5,0.3,0.5,0.4,0.0,1.4,97,36642.0,26.0
38053,7019,26.8,0.2,21.1,0.4,0.1,2.7,75,59000.0,15.0
38055,9068,19.2,0.1,6.9,0.1,0.0,1.4,90,50902.0,22.0
38057,8449,21.4,0.2,2.6,0.4,0.1,1.6,94,67449.0,18.0
38059,27734,23.6,0.5,3.6,0.3,0.1,1.5,93,58330.0,26.0
38061,8097,23.6,0.4,29.1,0.4,0.0,4.2,65,52930.0,38.0
38063,3057,17.5,0.3,1.1,0.2,0.0,1.2,96,43426.0,28.0
38065,1830,21.8,0.5,1.7,0.2,0.0,1.0,96,59262.0,24.0
38067,7342,21.3,0.4,2.1,0.2,0.0,2.8,93,54584.0,27.0
38069,4375,21.0,0.5,4.5,0.1,0.0,1.2,93,41419.0,23.0
38071,11452,21.6,0.4,8.4,0.5,0.1,1.5,87,46624.0,35.0
38073,5403,23.2,0.4,0.6,0.4,0.1,1.4,96,51812.0,25.0
38075,2490,22.0,0.2,0.5,0.2,0.0,1.1,97,52982.0,23.0
38077,16245,21.7,0.8,2.3,0.5,0.1,2.0,93,51860.0,26.0
38079,14206,33.0,0.3,75.0,0.3,0.0,1.4,21,33024.0,61.0
38081,3798,21.9,0.2,0.6,0.3,0.1,1.7,96,58138.0,20.0
38083,1309,15.7,0.0,1.1,0.2,0.3,1.1,96,40593.0,52.0
38085,4280,37.0,0.3,81.7,0.2,0.0,2.1,14,30271.0,77.0
38087,718,21.6,0.0,1.9,0.0,0.0,1.5,97,52493.0,0.0
38089,25177,21.7,0.8,1.2,1.3,0.1,2.4,93,55492.0,22.0
38091,1950,20.9,0.2,1.4,0.1,0.0,1.4,96,54695.0,19.0
38093,21062,20.3,0.8,1.5,0.6,0.1,1.7,94,49519.0,28.0
38095,2264,20.0,0.2,2.6,0.1,0.0,0.6,96,52376.0,21.0
38097,8147,21.9,0.5,0.9,0.3,0.0,2.5,95,53388.0,19.0
38099,11032,22.2,0.3,1.7,0.4,0.0,9.0,88,46802.0,32.0
38101,64072,23.6,2.6,2.8,1.1,0.1,3.4,88,53157.0,21.0
38103,4237,18.8,0.2,0.6,0.1,0.0,0.6,98,47328.0,23.0
38105,24374,23.1,0.5,3.9,0.4,0.0,2.8,90,67492.0,19.0
39001,28456,24.7,0.5,0.4,0.2,0.0,0.9,97,34778.0,49.0
39003,106094,23.7,11.9,0.2,0.7,0.0,2.5,82,41453.0,44.0
39005,53153,23.4,0.9,0.2,0.6,0.1,1.0,96,44950.0,33.0
39007,101345,23.2,3.5,0.3,0.4,0.0,3.5,91,38683.0,47.0
39009,64769,15.2,2.9,0.4,2.8,0.0,1.7,90,33943.0,41.0
39011,45838,24.9,0.4,0.2,0.4,0.1,1.3,97,51130.0,25.0
39013,70151,19.5,4.1,0.1,0.4,0.0,0.7,93,40300.0,38.0
39015,44687,24.2,1.0,0.2,0.3,0.0,0.7,97,43181.0,43.0
39017,369999,24.9,7.4,0.3,2.5,0.1,4.1,84,53275.0,33.0
39019,28782,22.5,0.6,0.3,0.2,0.0,0.9,97,40896.0,42.0
39021,39795,24.5,2.3,0.4,0.4,0.0,1.2,94,48063.0,33.0
39023,137691,23.4,8.8,0.3,0.7,0.1,2.8,85,41704.0,46.0
39025,199139,25.1,1.3,0.2,1.0,0.0,1.6,95,55963.0,30.0
39027,41927,24.3,2.3,0.3,0.5,0.0,1.5,94,44905.0,38.0
39029,107570,21.5,2.3,0.2,0.3,0.0,1.3,95,42091.0,41.0
39031,36955,23.7,1.1,0.2,0.3,0.0,0.8,97,40282.0,45.0
39033,43389,22.7,1.0,0.2,0.4,0.0,1.3,96,39679.0,44.0
39035,1270294,22.3,29.3,0.2,2.7,0.0,4.9,61,41609.0,46.0
39037,52809,24.7,0.5,0.2,0.3,0.0,1.3,97,42065.0,25.0
39039,38884,24.2,1.8,0.4,0.4,0.0,8.8,88,49360.0,34.0
39041,178341,28.5,3.5,0.2,4.5,0.0,2.2,88,86980.0,14.0
39043,76751,21.8,8.5,0.3,0.6,0.0,3.5,85,46613.0,40.0
39045,147066,25.7,6.1,0.2,1.2,0.0,1.8,89,58829.0,28.0
39047,28985,24.4,2.2,0.3,0.6,0.0,1.9,94,36684.0,44.0
39049,1178799,23.8,21.0,0.3,4.0,0.1,4.9,67,47174.0,41.0
39051,42510,25.2,0.5,0.4,0.5,0.0,7.7,90,49038.0,30.0
39053,30970,23.5,2.7,0.4,0.5,0.0,1.0,94,36441.0,48.0
39055,93228,25.2,1.4,0.1,0.6,0.0,1.1,96,66088.0,14.0
39057,162846,21.2,7.5,0.3,3.0,0.1,2.4,85,56683.0,25.0
39059,39927,23.5,1.6,0.3,0.3,0.0,1.0,95,36348.0,49.0
39061,800362,23.5,25.5,0.3,2.1,0.1,2.7,68,46125.0,39.0
39063,75056,23.2,1.6,0.3,1.7,0.0,4.6,91,48258.0,26.0
39065,32020,23.3,0.9,0.2,0.6,0.1,1.3,96,37914.0,35.0
39067,15850,21.8,2.2,0.2,0.2,0.0,0.5,95,37057.0,46.0
39069,28064,24.6,0.6,0.4,0.4,0.0,6.4,92,48859.0,31.0
39071,43433,24.9,1.5,0.3,0.2,0.0,0.8,96,36865.0,36.0
39073,29394,23.4,0.9,0.4,0.2,0.0,0.7,97,42491.0,51.0
39075,42746,33.9,0.4,0.1,0.1,0.0,0.8,98,45893.0,30.0
39077,59496,25.8,1.1,0.2,0.3,0.0,5.8,91,48196.0,38.0
39079,33186,24.4,0.8,0.4,0.3,0.0,0.9,96,39144.0,53.0
39081,68828,19.9,5.6,0.1,0.4,0.0,1.1,91,41103.0,50.0
39083,61275,23.8,1.0,0.2,0.6,0.0,1.3,96,50929.0,37.0
39085,229885,21.8,3.4,0.2,1.2,0.0,3.6,90,53016.0,26.0
39087,62489,23.1,2.2,0.2,0.4,0.0,0.8,95,37666.0,42.0
39089,167248,24.4,3.6,0.3,0.8,0.0,1.5,92,54298.0,31.0
39091,45688,24.9,1.7,0.3,0.6,0.0,1.2,94,48011.0,36.0
39093,301614,23.5,8.1,0.3,1.0,0.1,8.4,80,48733.0,38.0
39095,440005,23.7,18.8,0.4,1.6,0.0,6.2,71,38798.0,40.0
39097,43401,22.3,6.7,0.3,0.6,0.0,1.5,90,54107.0,29.0
39099,237270,21.2,15.3,0.2,0.8,0.0,4.8,77,39447.0,43.0
39101,66212,21.8,5.7,0.2,0.6,0.1,2.3,90,42141.0,36.0
39103,173262,24.7,1.3,0.1,1.0,0.0,1.7,95,60527.0,16.0
39105,23680,22.3,0.9,0.2,0.2,0.0,0.6,97,33520.0,48.0
39107,40838,25.9,0.3,0.3,0.5,0.2,1.5,96,47994.0,19.0
39109,102857,23.8,2.1,0.2,1.3,0.0,1.4,93,48103.0,30.0
39111,14585,20.9,0.5,0.2,0.1,0.0,0.5,98,39007.0,42.0
39113,537602,22.7,20.7,0.3,1.8,0.0,2.4,73,41001.0,43.0
39115,15034,23.0,3.0,0.4,0.2,0.0,0.7,93,35173.0,48.0
39117,34855,25.2,0.6,0.1,0.3,0.0,1.2,97,47431.0,34.0
39119,86237,23.7,3.8,0.2,0.4,0.0,0.8,92,38652.0,47.0
39121,14702,19.0,2.7,0.3,0.2,0.0,0.4,96,41151.0,38.0
39123,41396,20.3,0.9,0.2,0.3,0.0,4.3,93,51641.0,30.0
39125,19420,24.6,0.9,0.4,0.2,0.0,4.3,93,41946.0,36.0
39127,36303,25.5,0.4,0.3,0.1,0.0,0.7,97,39383.0,45.0
39129,55990,23.1,3.5,0.2,0.4,0.0,1.2,94,52161.0,37.0
39131,28628,24.6,1.1,0.5,0.2,0.0,0.8,96,37802.0,51.0
39133,161624,20.2,4.3,0.2,1.5,0.0,1.4,91,49712.0,29.0
39135,42083,24.0,0.5,0.2,0.5,0.0,0.7,97,45920.0,34.0
39137,34294,26.2,0.3,0.3,0.3,0.0,5.5,93,57039.0,20.0
39139,123510,22.1,9.3,0.2,0.7,0.0,1.5,87,40424.0,46.0
39141,78249,22.3,6.2,0.3,0.4,0.0,1.0,90,43118.0,42.0
39143,60734,24.0,2.8,0.3,0.3,0.0,8.9,86,44016.0,39.0
39145,79277,22.5,2.8,0.6,0.4,0.0,1.1,94,31987.0,53.0
39147,56469,23.3,2.3,0.2,0.6,0.0,4.4,91,38349.0,32.0
39149,49307,26.9,2.0,0.2,1.0,0.1,1.4,94,53028.0,30.0
39151,375087,22.5,7.6,0.3,0.8,0.0,1.7,88,42190.0,39.0
39153,539832,22.5,14.4,0.2,2.3,0.0,1.7,80,46595.0,35.0
39155,209264,21.8,8.3,0.2,0.5,0.0,1.4,88,40913.0,43.0
39157,92508,23.4,0.9,0.4,0.4,0.2,2.0,96,41857.0,35.0
39159,52764,26.9,2.6,0.3,2.7,0.0,1.3,92,64403.0,20.0
39161,28601,24.6,1.0,0.2,0.3,0.0,2.6,95,46717.0,30.0
39163,13367,24.2,0.6,0.4,0.2,0.0,0.6,97,35298.0,60.0
39165,214910,27.0,3.4,0.2,4.1,0.0,2.4,89,70245.0,14.0
39167,61755,20.6,1.2,0.2,0.6,0.0,0.8,96,42211.0,39.0
39169,114611,25.1,1.5,0.2,0.8,0.0,1.6,95,46842.0,32.0
39171,37597,23.3,1.0,0.3,0.6,0.0,3.7,94,40856.0,25.0
39173,126355,21.3,2.5,0.3,1.6,0.0,4.6,90,50624.0,29.0
39175,22692,24.1,0.3,0.2,0.8,0.0,2.3,96,45555.0,26.0
40001,22612,27.7,0.4,44.3,0.5,0.0,5.4,42,31680.0,65.0
40003,5662,17.7,4.3,3.2,0.3,0.0,4.6,86,38852.0,45.0
40005,14206,23.8,4.0,14.3,0.5,0.0,3.5,72,34673.0,62.0
40007,5624,25.4,0.6,1.7,0.2,0.0,20.5,76,49683.0,46.0
40009,22288,24.3,4.0,3.5,0.9,0.0,12.2,78,43565.0,45.0
40011,9780,25.4,3.0,10.1,0.3,0.0,8.4,76,37882.0,62.0
40013,43089,23.3,1.7,13.2,0.6,0.0,5.3,73,34276.0,59.0
40015,29537,25.1,2.9,25.3,0.3,0.1,10.4,59,38583.0,66.0
40017,119492,26.7,2.6,5.0,3.0,0.1,7.2,79,60225.0,31.0
40019,48096,25.7,6.7,9.3,1.1,0.1,5.7,72,40122.0,55.0
40021,47845,23.8,1.6,33.9,0.7,0.0,6.5,50,34968.0,62.0
40023,15250,24.4,11.1,16.7,0.3,0.0,3.4,63,28598.0,70.0
40025,2487,25.1,0.3,1.4,0.3,0.0,19.7,77,38572.0,53.0
40027,261281,22.5,4.4,5.0,4.0,0.1,7.2,75,51900.0,39.0
40029,5928,25.8,0.6,17.4,0.2,0.0,2.9,72,35475.0,60.0
40031,125815,25.1,16.7,6.2,2.4,0.6,11.5,59,44286.0,45.0
40033,6179,24.2,2.4,10.3,0.3,0.2,6.4,77,38129.0,45.0
40035,15073,22.1,3.1,20.0,0.7,0.1,2.7,66,36996.0,46.0
40037,70467,24.6,2.4,10.1,0.4,0.1,3.5,78,41000.0,52.0
40039,27750,22.9,2.9,6.9,1.5,0.1,14.7,72,41678.0,51.0
40041,41633,22.2,0.4,22.6,1.2,0.1,3.3,66,35936.0,60.0
40043,4867,24.6,0.4,5.8,0.8,0.0,5.6,85,41124.0,38.0
40045,4051,23.9,0.3,2.1,0.2,0.0,6.4,90,42728.0,45.0
40047,60670,24.8,3.0,2.7,1.1,1.7,9.3,80,42800.0,55.0
40049,27452,24.6,2.7,8.0,0.5,0.1,6.4,78,37878.0,52.0
40051,53020,24.7,2.5,5.8,0.4,0.1,4.8,83,45688.0,42.0
40053,4585,22.3,1.1,2.2,0.3,0.0,3.4,91,40691.0,43.0
40055,6125,19.5,7.4,3.3,0.2,0.1,10.1,78,34350.0,51.0
40057,2919,26.0,7.3,1.8,0.5,0.0,26.3,62,30329.0,71.0
40059,3695,25.0,0.1,1.2,0.2,0.2,18.0,80,43198.0,44.0
40061,12810,25.5,0.6,16.2,0.6,0.0,3.6,72,33309.0,64.0
40063,13843,21.8,5.4,18.6,0.2,0.0,4.1,66,30888.0,64.0
40065,26447,26.2,7.3,2.6,1.4,0.3,21.4,65,40129.0,49.0
40067,6506,23.7,1.0,6.8,0.3,0.0,8.7,80,30755.0,67.0
40069,11139,24.5,2.1,15.7,0.3,0.0,4.2,71,35713.0,64.0
40071,46159,25.2,2.1,10.1,0.6,0.1,6.8,77,39152.0,58.0
40073,15213,26.2,1.3,3.6,0.4,0.0,13.5,79,53050.0,47.0
40075,9416,23.1,4.4,7.3,0.4,0.0,9.3,76,35977.0,58.0
40077,11155,23.9,1.0,20.1,0.3,0.0,3.1,69,35660.0,54.0
40079,50628,24.6,2.2,12.6,0.6,0.1,7.1,73,34131.0,64.0
40081,34155,25.3,2.0,6.7,0.2,0.0,2.7,84,38058.0,49.0
40083,42499,24.6,9.2,3.4,0.5,0.1,5.4,78,48346.0,54.0
40085,9386,24.3,2.0,7.0,0.5,0.0,12.4,75,40853.0,59.0
40087,35235,26.7,0.9,6.5,0.4,0.1,7.2,81,54633.0,36.0
40089,33195,26.0,8.8,15.8,0.4,0.1,5.0,65,29614.0,68.0
40091,20360,20.6,3.5,18.1,0.4,0.0,2.3,69,32487.0,63.0
40093,7657,24.1,0.7,2.5,0.4,0.1,7.7,87,45374.0,43.0
40095,16049,24.2,1.6,10.3,0.3,0.0,14.7,69,35610.0,70.0
40097,41389,25.5,0.6,21.5,0.4,0.1,2.9,67,40229.0,57.0
40099,13571,24.2,1.6,12.7,0.4,0.1,5.3,75,39914.0,41.0
40101,71003,24.8,11.1,18.0,0.6,0.1,5.5,58,35443.0,57.0
40103,11578,24.4,2.0,8.8,0.4,0.1,2.7,83,43416.0,50.0
40105,10629,24.1,2.1,18.9,0.1,0.0,2.5,68,38453.0,51.0
40107,12348,23.3,8.1,20.2,0.2,0.2,3.2,63,31150.0,61.0
40109,732371,25.4,15.0,4.1,3.1,0.2,15.5,59,43101.0,56.0
40111,39937,24.4,8.7,16.3,0.4,0.0,3.6,64,35226.0,60.0
40113,47425,23.9,11.4,14.5,0.3,0.0,3.2,64,43170.0,51.0
40115,31860,24.7,1.0,18.7,0.6,1.0,5.0,67,34431.0,61.0
40117,16730,24.6,0.9,12.0,0.3,0.0,2.5,79,41938.0,57.0
40119,77988,18.5,3.8,4.9,3.9,0.1,4.2,79,37075.0,41.0
40121,45625,22.1,3.5,14.1,0.5,0.1,4.2,71,41712.0,58.0
40123,37799,23.6,2.5,17.7,0.7,0.0,4.4,69,40378.0,51.0
40125,70280,24.8,3.0,13.0,0.6,0.1,4.4,74,41520.0,55.0
40127,11478,22.5,0.9,17.5,0.3,0.0,3.1,73,30190.0,68.0
40129,3702,26.5,0.7,6.8,0.4,0.1,5.6,85,50761.0,43.0
40131,87706,25.6,1.1,13.0,1.1,0.1,4.1,74,54974.0,37.0
40133,25292,25.9,4.8,18.6,0.3,0.1,3.9,66,32976.0,67.0
40135,42341,25.7,2.0,20.6,0.5,0.1,3.8,65,36080.0,65.0
40137,45197,23.8,1.9,5.4,0.6,0.0,6.5,82,43765.0,45.0
40139,21312,28.8,1.8,2.0,2.0,0.4,43.7,50,44550.0,56.0
40141,8061,24.5,6.9,4.1,0.4,0.1,22.8,64,32122.0,70.0
40143,610599,25.5,10.4,6.5,2.4,0.1,11.3,65,46497.0,48.0
40145,74098,26.1,3.8,10.0,1.4,0.0,5.0,73,52717.0,44.0
40147,51476,23.4,2.8,10.4,1.2,0.0,5.4,75,47645.0,43.0
40149,11574,25.6,0.8,3.9,0.3,0.0,8.6,85,45374.0,57.0
40151,8775,18.6,3.3,2.9,1.0,0.0,4.9,86,38688.0,37.0
40153,20034,24.3,1.7,3.3,0.7,0.1,10.7,82,48420.0,49.0
41001,15984,19.8,0.4,1.2,0.5,0.1,3.6,92,36877.0,43.0
41003,85928,17.1,1.0,0.9,5.5,0.3,6.7,83,46272.0,31.0
41005,380207,23.2,0.8,1.1,3.8,0.3,8.0,84,58496.0,29.0
41007,37153,20.2,0.6,1.3,1.4,0.3,7.8,87,43544.0,43.0
41009,49402,23.2,0.5,1.4,1.0,0.2,4.2,90,55646.0,36.0
41011,62791,18.8,0.4,2.7,1.1,0.2,5.6,87,36567.0,48.0
41013,20839,21.0,0.2,1.7,0.6,0.1,7.3,89,37473.0,53.0
41015,22426,15.7,0.4,2.0,0.8,0.1,5.9,88,39958.0,47.0
41017,160338,22.7,0.4,1.1,1.0,0.2,7.7,88,47924.0,44.0
41019,107490,20.0,0.3,1.9,1.0,0.1,4.8,89,38196.0,51.0
41021,1937,18.7,0.2,1.2,0.3,0.7,5.2,92,49378.0,39.0
41023,7410,18.8,0.2,1.3,0.4,0.1,3.1,93,37191.0,41.0
41025,7373,22.2,0.3,3.4,0.5,0.0,4.5,89,35141.0,38.0
41027,22493,25.5,0.4,1.0,1.4,0.3,29.8,65,48516.0,50.0
41029,204822,21.6,0.7,1.5,1.3,0.3,11.2,83,40013.0,47.0
41031,21771,24.8,0.6,17.9,0.6,0.2,19.8,62,40910.0,72.0
41033,82987,20.1,0.4,1.5,0.9,0.2,6.5,88,36269.0,53.0
41035,66299,22.0,0.7,4.4,1.0,0.2,10.9,81,36765.0,58.0
41037,7908,18.3,0.5,2.3,0.9,0.1,6.9,87,35517.0,37.0
41039,353416,19.4,0.9,1.3,2.7,0.3,7.6,84,40689.0,44.0
41041,45933,17.5,0.5,3.9,1.2,0.1,8.1,84,40507.0,55.0
41043,118122,23.8,0.5,1.5,1.1,0.2,8.0,87,42836.0,41.0
41045,31068,25.2,1.1,2.0,1.9,0.2,32.0,63,36039.0,58.0
41047,318872,26.3,1.0,2.5,2.1,0.8,24.8,68,44275.0,54.0
41049,11169,28.3,0.5,1.8,0.9,0.2,32.1,64,46902.0,57.0
41051,748031,20.4,5.3,1.5,6.7,0.6,11.1,72,46989.0,47.0
41053,75993,23.7,0.6,2.5,2.0,0.3,12.4,80,52277.0,41.0
41055,1718,19.2,0.1,2.1,0.3,0.1,6.6,90,52263.0,46.0
41057,25403,19.7,0.3,1.3,0.9,0.2,9.3,87,41246.0,49.0
41059,76725,26.5,0.8,4.2,1.1,0.2,24.4,69,43231.0,55.0
41061,25791,22.2,0.5,1.2,1.0,1.1,4.2,90,41510.0,41.0
41063,6990,18.7,0.4,0.8,0.4,0.1,2.3,94,38486.0,37.0
41065,25234,23.0,0.4,4.9,0.8,0.6,15.6,77,41144.0,52.0
41067,540410,25.3,1.7,1.2,8.9,0.5,16.0,69,62463.0,33.0
41069,1426,17.7,0.1,1.5,0.6,0.1,4.8,90,32491.0,52.0
41071,100000,24.7,0.8,2.0,1.6,0.2,15.1,79,52103.0,44.0
42001,101434,21.8,1.5,0.3,0.8,0.0,6.2,90,54460.0,26.0
42003,1227066,19.5,13.1,0.2,2.9,0.0,1.7,80,49682.0,32.0
42005,68568,20.2,0.9,0.1,0.2,0.0,0.6,98,41934.0,32.0
42007,170414,20.2,6.3,0.1,0.5,0.0,1.3,90,48140.0,23.0
42009,49739,21.2,0.6,0.2,0.2,0.0,1.0,97,40240.0,33.0
42011,412778,23.5,4.2,0.7,1.5,0.1,16.8,76,52168.0,35.0
42013,127099,21.0,1.7,0.1,0.6,0.0,1.0,95,42488.0,36.0
42015,62917,22.3,0.5,0.3,0.6,0.0,1.3,96,44265.0,32.0
42017,626854,22.5,3.6,0.3,4.1,0.1,4.4,87,70735.0,13.0
42019,184848,21.9,1.2,0.1,1.0,0.0,1.1,96,54888.0,17.0
42021,143728,19.3,3.8,0.1,0.6,0.0,1.5,93,39892.0,35.0
42023,5010,18.6,0.4,0.3,0.3,0.0,0.4,98,38451.0,19.0
42025,65154,20.4,1.5,0.3,0.6,0.1,3.4,93,44062.0,33.0
42027,154722,15.3,3.1,0.1,5.4,0.1,2.7,87,47222.0,19.0
42029,503897,24.4,6.0,0.3,4.0,0.1,6.7,82,79508.0,16.0
42031,40013,18.9,1.3,0.2,0.6,0.0,0.7,97,41423.0,30.0
42033,81445,19.6,2.2,0.1,0.5,0.0,2.5,94,41408.0,37.0
42035,39208,20.8,1.6,0.1,0.6,0.0,1.2,96,40281.0,37.0
42037,67476,18.1,1.9,0.2,0.9,0.0,2.2,94,40704.0,27.0
42039,88740,22.0,1.8,0.2,0.5,0.0,1.0,95,40775.0,36.0
42041,237892,20.3,3.3,0.2,3.1,0.0,2.8,89,58722.0,16.0
42043,268977,22.9,17.2,0.3,3.3,0.1,7.3,70,51668.0,35.0
42045,559494,23.0,19.5,0.2,4.9,0.0,3.1,71,59978.0,30.0
42047,31751,20.4,0.4,0.1,0.3,0.0,0.7,98,43181.0,30.0
42049,280985,22.4,7.0,0.2,1.2,0.0,3.5,86,41951.0,41.0
42051,136097,20.0,4.7,0.1,0.3,0.0,0.9,93,36300.0,46.0
42053,7589,12.0,18.3,0.3,0.2,0.0,5.5,75,32852.0,33.0
42055,150811,23.6,3.1,0.3,1.0,0.0,4.5,90,49545.0,26.0
42057,14801,22.6,1.1,0.2,0.1,0.0,0.9,97,44287.0,32.0
42059,38623,19.6,3.4,0.2,0.3,0.0,1.2,94,42049.0,39.0
42061,45875,19.7,5.4,0.1,0.5,0.0,1.7,92,41923.0,34.0
42063,89298,18.4,2.8,0.2,1.0,0.0,1.2,94,41707.0,33.0
42065,44976,21.2,0.4,0.2,0.2,0.0,0.7,98,39051.0,36.0
42067,24400,23.7,0.6,0.2,0.4,0.0,2.6,96,44865.0,30.0
42069,214166,20.3,2.4,0.3,1.8,0.0,5.2,89,43886.0,35.0
42071,523594,24.6,3.2,0.4,2.0,0.1,8.9,85,53408.0,27.0
42073,90535,20.9,3.9,0.1,0.5,0.0,1.1,93,41447.0,34.0
42075,134311,22.8,1.7,0.3,1.3,0.0,9.7,86,53625.0,27.0
42077,352947,23.3,5.1,0.7,3.2,0.1,19.5,71,50737.0,37.0
42079,320651,20.0,3.1,0.4,1.1,0.1,7.2,88,42584.0,42.0
